Name,Cite,z,ZCite,IDunWISE,RA,Dec,W1mag,W2mag,lumbol
SDSS J153621.75+292141.9,DR16,0.295,LOZAGN,2348p287o0025754,234.09064532,29.36167498,14.23254429362159,13.25363953235202,1.635925190548397E45
MARK 854,1173,0.156,LOZAGN,2309p439o0005283,231.59042553,43.39707187,12.68090694182905,11.801003725238582,1.6357487656920338E45
SDSS J003328.93+212954.4,DR16Q,0.24,DR16,0080p212o0016788,8.37052834,21.49848599,13.721829420435729,12.662429072313566,1.635654188182792E45
LAMOSTJ001950.21+431802.1,LAMDR6,0.267,LAMDR6,0041p439o0003854,4.95924739,43.30056967,13.984927637590962,13.07860822588304,1.635387601492198E45
SDSS J135712.61+170444.1,DR16Q,0.15,DR16Q,2090p166o0020766,209.30255207,17.07891444,12.5879960735218,11.60003206389677,1.6353524199926156E45
2MASX J15442722+2743237,DR7Q,0.163,DR16Q,2366p272o0023945,236.11359669,27.72336864,12.786356644283742,11.857664705274392,1.6344280152640834E45
PGC 3095730,PGC,0.033,1323,0908p287o0014725,90.54361301,28.47206295,9.13065070519987,8.169880512570064,1.633642726987037E45
SDSS J121026.40-002137.4,DR16,0.291,LOZAGN,1830p000o0006416,182.60997912,-0.36043101,14.20004995708761,13.043728861084604,1.633563016744636E45
FBQS J13400+3437,2030,0.218,2030,2046p348o0009906,205.02420631,34.61889206,13.48808528824028,12.524208372435888,1.6334172732206022E45
SDSS J100627.94+603043.6,DR16Q,0.21,DR16Q,1530p605o0012361,151.61638824,60.51214395,13.397083439238466,12.464118748372478,1.6334153414658227E45
SDSS J145649.42+024552.4,DR16,0.243,LOZAGN,2238p030o0008448,224.20592062,2.76458703,13.753913449489106,12.734728311192756,1.6333035583769754E45
RX J07458+3558,0251,0.272,0251,1156p363o0007122,116.47400246,35.96628397,14.032727528776146,13.191545554452146,1.6326550680190758E45
SDSS J112805.72-005850.9,DR16Q,0.285,DR16Q,1724m016o0019046,172.02383697,-0.98082394,14.149038454074642,13.232715047253985,1.6322097404257055E45
SDSS J135843.22+502535.1,DR16,0.246,LOZAGN,2090p499o0023065,209.68023703,50.42645795,13.784916119610534,12.880867879593152,1.632062496298779E45
SDSS J085431.28-003650.6,DR16Q,0.238,DR16Q,1331p000o0003186,133.63036397,-0.61405545,13.70539440419786,12.890221457827185,1.6294752733177983E45
LAMOSTJ230443.59+121210.2,LAMDR6,0.133,LAMDR6,3460p121o0015093,346.18160968,12.20288113,12.308034916229802,11.485951192891616,1.6288995868751868E45
SDSS J112529.14+224329.8,DR16Q,0.294,DR16Q,1710p227o0011310,171.37146458,22.7249761,14.228909132080869,13.208614464906974,1.6286478608885933E45
RX J17561+7055,0672,0.246,0672,2700p711o0015169,269.04825726,70.93063453,13.787365349848288,12.777320285199178,1.6283849993278215E45
SDSS J120944.12+332614.5,DR16,0.278,DR16,1817p333o0014882,182.43391226,33.43738972,14.089795646472323,13.12110943801574,1.628295706558609E45
RXS J20439+5314,1323,0.08,1323,3106p530o0034428,310.99780791,53.24237678,11.129180035006703,10.022810400060616,1.6281517071399774E45
SDSS J212123.90-081310.8,DR16Q,0.261,DR16Q,3203m076o0002465,320.34958276,-8.21967702,13.933681183072714,13.005896466547124,1.6278848745200087E45
2E 1606+2917,0100,0.169,LOZAGN,2417p287o0022839,242.18450486,29.15248651,12.877311795350517,11.980510286988228,1.627524267298411E45
PGC 593403,PGC,0.121,1465,1954m394o0007502,195.9603589,-39.84254086,12.08733455402561,11.259717876436817,1.627039341693004E45
SDSS J091617.55+233910.4,DR16Q,0.255,DR16,1387p242o0003055,139.07315763,23.65290999,13.876805523552113,12.933355520310329,1.6270360623086127E45
SDSS J232754.86+295009.4,DR16Q,0.297,DR16,3513p302o0006611,351.97860391,29.83600946,14.255544026591856,13.444387207691342,1.6267191007492923E45
SDSS J231821.08+322339.5,DR16Q,0.164,DR16,3494p318o0028071,349.587822,32.3943005,12.806326868282603,11.841205709770083,1.6263584506244083E45
6dF J054224.8-555038,6dF,0.156,6dF,0853m561o0023547,85.60314443,-55.84396408,12.68723568297584,11.185736327484888,1.626241744089231E45
SDSS J133936.39+194032.8,DR16,0.274,LOZAGN,2048p196o0012389,204.90164278,19.67578123,14.05518702617492,13.097813404869528,1.62622680546923E45
SDSS J013521.27+062548.5,DR16Q,0.149,DR16,0243p060o0017026,23.83868942,6.43010853,12.579318111986598,11.702651521098325,1.624561401898526E45
WD230739-342746,2907,0.084,UVQS,3472m349o0017275,346.91732968,-34.46481671,11.243727363474823,10.350158817494409,1.624111597007414E45
6dF J162848.4-030408,6dF,0.093,6dAGN,2465m031o0015251,247.20156946,-3.06879703,11.478001406193684,10.5287306197428,1.6239668854968024E45
6dF J235654.3-101605,6dF,0.074,LOZAGN,0000m107o0016574,359.22626928,-10.26818232,10.954696637435948,9.912727316580629,1.6225722880586922E45
RXS J12159+3240,0063,0.229,DR16Q,1835p333o0002283,183.99345317,32.67500728,13.615595754024987,12.779537219548535,1.62248764676605E45
SDSS J132021.25+051040.7,DR16,0.275,LOZAGN,2005p045o0022981,200.08858453,5.17801483,14.06680026680626,13.018128037790952,1.6223806637478986E45
PGC 1809024,PGC,0.119,DR16,2349p272o0018068,234.97814961,27.46635896,12.051695137715557,11.20000367720288,1.6220293183215942E45
IC 4329A,0506,0.016,0302,2069m303o0015318,207.33026626,-30.30949445,7.539154367904732,6.498137104962488,1.6220074649649658E45
SDSS J094812.33+302828.4,DR16Q,0.266,DR16,1478p302o0015785,147.05140302,30.47458331,13.98467189946594,13.140089491449382,1.621833445676945E45
SDSS J135221.97+490901.9,DR16,0.165,LOZAGN,2069p484o0025687,208.09160893,49.15054092,12.824092669578087,11.994869577719848,1.6214945305303434E45
SDSS J122609.92+512752.7,DR16Q,0.241,DR16Q,1859p514o0013831,186.54134512,51.46463978,13.741510774193884,12.860172890830889,1.6214522841303147E45
CSO 156,1595,0.275,LOZAGN,1895p302o0004901,189.69035197,29.81937786,14.067812008016524,13.07272276240621,1.620869555593685E45
SDSS J234856.81+154650.7,DR16,0.262,LOZAGN,3568p151o0022707,357.23673229,15.78075345,13.948831617309366,12.952144108624228,1.619368250944909E45
SDSS J144747.02+005518.0,DR16Q,0.296,DR16Q,2223p015o0003274,221.94599343,0.92172373,14.252158265639965,13.338183574655472,1.6191892252647098E45
FBQS J1517+2856,DR7Q,0.208,DR16Q,2297p287o0018717,229.36867073,28.93784024,13.38342713021216,12.445373556414188,1.619044692415022E45
SDSS J233316.83+144904.0,DR16Q,0.27,DR16Q,3537p151o0006997,353.32019151,14.8177608,14.023898733381186,12.891014948393108,1.6184754742904002E45
6dF J230714.8-075604,6dF,0.121,6dAGN,3462m076o0005714,346.81174135,-7.93445672,12.093141041911462,11.260931047733774,1.6183612051604526E45
PGC 3095624,PGC,0.067,BASS2,0484m213o0019922,47.82834889,-20.77167366,10.731990370529754,9.871154023711682,1.617227693078927E45
SDSS J172543.18+580604.8,DR16Q,0.292,DR16Q,2603p575o0032530,261.42995529,58.10135035,14.219556608900554,13.237180334238824,1.6171698340830246E45
UVQSJ164833.37+080411.9,UVQS,0.148,UVQS,2516p075o0028030,252.13905648,8.06999639,12.56839383430344,11.365672426239266,1.6170355019710098E45
SDSS J055007.29+002731.7,DR16,0.278,DR16,0877p000o0028601,87.53039905,0.45881041,14.097333875615144,13.202417964528957,1.6170296605889055E45
PGC 488871,PGC,0.155,UVQS,0517m485o0019014,50.83381726,-48.30285057,12.678293610390956,11.692953447481514,1.6167548545087966E45
SDSS J105957.21+274150.7,DR16Q,0.243,DR16Q,1656p272o0018051,164.98839991,27.69742877,13.765274901867482,12.884543946733809,1.616301318789949E45
6dF J211310.9-055453,6dF,0.13,6dF,3189m061o0017504,318.29519857,-5.91481946,12.263385525985113,11.399144396893371,1.6154259461831054E45
SDSS J213357.89-071217.3,DR16Q,0.24,DR16Q,3233m076o0019294,323.49120268,-7.20483223,13.735463792216054,12.660854034748414,1.615242530260377E45
IRAS 07527-1050,PGC,0.131,2MRS,1184m107o0011486,118.7863963,-10.97306932,12.281700219483998,10.517498311124388,1.6149831084400062E45
LAMOSTJ073840.86+380552.3,LAMDR6,0.256,LAMDR6,1136p378o0018807,114.6704785,38.09786391,13.894820158492424,12.56727277301428,1.6145634664684247E45
3C 219,PGC,0.175,DR16Q,1405p454o0016595,140.28595212,45.64924597,12.969555564603116,12.032750358580282,1.614552480627812E45
SDSS J140033.66+154432.0,DR16Q,0.215,DR16Q,2097p151o0023239,210.14028012,15.74227275,13.467193284855757,12.573226470220698,1.614173816482281E45
PGC 3095815,PGC,0.178,DR16,1288p318o0005206,129.36234338,31.35137862,13.01127321236298,12.0313392117677,1.613166154912322E45
SDSS J121726.32+514110.0,DR16,0.172,LOZAGN,1835p514o0018644,184.35976941,51.68612018,12.929075398820215,12.05825288470357,1.6131268033260026E45
SDSS J014852.58+002859.9,DR16,0.28,DR16,0272p000o0018930,27.21917799,0.48340265,14.117904275047318,13.096966386593758,1.61293290682885E45
SDSS J112238.60+450913.8,DR16,0.262,DR16,1704p454o0008603,170.66099443,45.15379671,13.953211257836012,13.087561959399055,1.612849203639446E45
US 939,1908,0.23,DR16Q,1461p469o0017777,146.58859666,47.19202526,13.632903318871326,12.697462473231226,1.6125892329463827E45
SDSS J121307.69+175049.8,DR16,0.282,LOZAGN,1839p181o0006971,183.28206572,17.84716491,14.137497404554896,13.031083168503088,1.610122218958988E45
2MASS J09550+1705,1736,0.138,LOZAGN,1493p166o0018785,148.76896677,17.09901254,12.407629719511805,11.472677502243272,1.61007675435616E45
MCG 3-32-061,PGC,0.064,LOZAGN,1888p196o0019175,188.01508361,20.15820087,10.63364801942322,9.755815751377256,1.608809759937808E45
1WGA J0958.0+4903,1294,0.242,DR16Q,1484p484o0023090,149.5119456,49.05309422,13.760306961761437,12.86628682467896,1.6086269225496762E45
SDSS J000942.65+103705.1,DR16Q,0.287,DR16,0030p106o0011947,2.42775362,10.61811156,14.182267082378718,13.228268049379803,1.6086084499465486E45
SNU J05281+0540,0889,0.101,0889,0820p060o0008619,82.02940866,5.6699259,11.67966284614167,10.704119518090724,1.6077241111428034E45
SDSS J015313.06-091418.4,DR16,0.298,LOZAGN,0275m091o0009238,28.30451056,-9.23854829,14.276919760193095,13.287370769418416,1.6073894622885554E45
6dF J025943.4-632500,6dF,0.255,0873,0462m637o0020945,44.93100827,-63.41658268,13.890317703072398,12.886588152490056,1.606912788694392E45
2QZ J023214.1-320856,2QZ,0.23,2QZ,0388m319o0007348,38.05893362,-32.1490651,13.636794075908863,12.705173328993174,1.6068208294898974E45
IRAS 19567+1046,PGC,0.078,2MRS,2999p106o0036840,299.78805739,10.91872335,11.086029728839229,9.714891093629808,1.6061216698283152E45
US 3349,0121,0.141,0121,0438p015o0011847,43.88985145,1.51739747,12.461181489215532,11.450606134772537,1.605971767139458E45
Q 0022-2044,1048,0.17,1048,0064m213o0024365,6.28495256,-20.4598896,12.9060446855754,11.58599928022998,1.605759383176421E45
2MASX J02533455+0001082,DR7Q,0.17,DR16,0438p000o0011737,43.39406771,0.01897219,12.906723492719092,11.987801665598344,1.6047557689745203E45
SDSS J155403.96+024730.4,DR16Q,0.196,DR16Q,2389p030o0010342,238.51654147,2.79178274,13.249236060963243,12.178921047266885,1.604476884010723E45
SDSS J025003.63+010523.9,DR16Q,0.283,DR16Q,0423p015o0005072,42.51514655,1.0899872,14.150179480553716,13.321859562969504,1.604385031609368E45
6dF J034713.9-132547,6dF,0.192,6dF,0574m137o0016575,56.80830088,-13.42949843,13.199601741485107,12.160499291744722,1.6042049016392063E45
SDSS J234852.31+315327.0,DR16Q,0.281,DR16,3564p318o0016436,357.21792632,31.89088909,14.13279787624482,13.129239149229244,1.6040007006411335E45
PGC 1750399,PGC,0.151,DR16,0133p257o0014199,14.03203104,25.80131583,12.624818425624609,11.729816782079926,1.60394501346454E45
SDSS J130713.25-003601.6,DR16Q,0.17,DR16Q,1966p000o0002358,196.80516295,-0.60056342,12.907924283777804,11.794464667344162,1.602981939222324E45
SDSS J125143.69+324133.5,DR16Q,0.274,DR16Q,1925p333o0002497,192.93209423,32.69266414,14.07159137120739,13.116827737013116,1.6018408962643205E45
ChaMP J115907.1+290842,ChaMP,0.227,ChaMP,1800p287o0019827,179.77991243,29.14522317,13.608098297635973,12.61492466056294,1.6017614408916282E45
2MASX J11243813+3722410,DR7Q,0.227,DR16Q,1705p378o0004777,171.15900885,37.37780584,13.608218814475345,12.610600284342926,1.6015836550610143E45
SDSS J083127.59+054924.6,DR16Q,0.229,DR16Q,1275p060o0009816,127.86507957,5.82345524,13.62979457369851,12.68961203951372,1.601407547415777E45
SDSS J155237.18+071030.2,DR16,0.254,LOZAGN,2379p075o0007399,238.15493521,7.17508557,13.884433995554591,12.91025064182202,1.601282721124241E45
SDSS J124323.82+051446.3,DR16Q,0.165,DR16Q,1913p045o0021355,190.84932543,5.2461771,12.83830706783366,11.879392292363452,1.600404370785328E45
TGS900Z343,2dF,0.249,2dF,3200m197o0013162,319.63545763,-19.65531721,13.836691612553892,12.871869420369226,1.599420610549372E45
6dF J023702.8-442427,6dF,0.225,6dF,0395m440o0005380,39.26177923,-44.40746085,13.58836442386561,12.644520853176669,1.5989644488491513E45
SDSS J033901.67-055139.9,DR16Q,0.225,DR16Q,0546m061o0015989,54.75696395,-5.86112452,13.588394009167592,12.727407702346692,1.5989208791483723E45
SDSS J231628.25+151443.1,DR16,0.212,LOZAGN,3490p151o0014954,349.1177483,15.24534796,13.443610164713787,12.538726722182806,1.5984710921407346E45
SDSS J113312.83+401029.0,DR16Q,0.27,DR16Q,1740p408o0001319,173.30350869,40.17474742,14.03754926087174,12.963964780569354,1.598254410860191E45
SDSS J100852.86+451451.8,DR16Q,0.216,DR16Q,1512p454o0009178,152.22031307,45.24772158,13.489434867288823,12.567711813763674,1.5979901724905883E45
SDSS J103936.77+443346.9,DR16,0.223,LOZAGN,1602p439o0023103,159.90325886,44.56303301,13.567443665136151,12.63370968211746,1.5976560624893728E45
SDSS J163235.08+203941.5,DR16Q,0.192,DR16Q,2486p212o0004977,248.14619835,20.6615272,13.204514161318375,12.098603594731106,1.596963062368949E45
SDSS J002341.00+070554.2,DR16Q,0.213,DR16,0061p075o0004602,5.92084522,7.098383,13.456581642050702,12.522533238463549,1.596230242059166E45
6dF J035022.2-263945,6dF,0.182,6dF,0574m273o0023402,57.5926803,-26.66250188,13.07635358989018,11.874743237338434,1.5959032430934688E45
SDSS J134435.13+322149.9,DR16,0.262,LOZAGN,2064p318o0022721,206.14642575,32.3638677,13.965033215761787,12.933161338324936,1.5953830768965075E45
RXS J11057-0545,0063,0.158,0063,1670m061o0016196,166.434885,-5.76601496,12.738413970730734,11.822604537269756,1.595293026922906E45
6dF J045407.4-294502,6dF,0.297,6dF,0730m303o0024738,73.53070414,-29.75048011,14.277533533020929,13.401806849145055,1.5941044112072915E45
6dF J104448.7-182653,6dF,0.113,6dAGN,1617m182o0009078,161.20279169,-18.44776369,11.950056858138442,11.000155929362144,1.593686837644396E45
6QZ J224634.2-285350,2QZ,0.215,2QZ,3411m288o0008997,341.64204985,-28.89642626,13.481121194055492,12.57417930875901,1.5935993159456172E45
TGS817Z162,2dF,0.291,2dF,0584m485o0038568,58.9883727,-49.07668415,14.22709610523839,12.89196478759162,1.5933729252930414E45
SDSS J150247.24+602408.7,DR16Q,0.283,DR16Q,2250p605o0013479,225.69687123,60.40245575,14.157750476601166,13.14365847960476,1.593236337963732E45
SDSS J164805.75+245455.6,DR16Q,0.247,DR16Q,2526p242o0030426,252.02396605,24.91547178,13.821587336454952,13.007697311674578,1.5924354041191783E45
LAMOSTJ075636.85+264534.1,LAMDR6,0.089,LAMDR6,1183p272o0004788,119.15355437,26.75950888,11.398002697640718,10.361080975473378,1.5924279464657824E45
SDSS J011341.11+010608.5,DR16,0.281,DR16,0181p015o0005284,18.42126288,1.10242049,14.140887799368736,12.660426019496407,1.592093555475083E45
MARK 1239,0959,0.019,1384,1482m016o0010807,148.07958845,-1.61210103,7.9381401145327395,6.85568359860342,1.591006525607055E45
PGC 3095420,PGC,0.145,1677,0070m319o0023648,7.405685,-31.03586925,12.537849450430814,11.621717351503166,1.5905005598762232E45
SDSS J081803.70+434442.1,DR16Q,0.294,DR16Q,1248p439o0009441,124.51544584,43.74508457,14.255215910480334,13.351540758256885,1.5896608618592614E45
SDSS J093337.02+191533.6,DR16Q,0.243,DR16,1440p196o0023455,143.40430269,19.25937685,13.78332176701892,12.736387334618238,1.5896575652907646E45
SDSS J085810.64+312136.2,DR16,0.139,DR16,1341p318o0005343,134.54435185,31.36006943,12.438785830752082,11.14082301629601,1.5892796427849162E45
2MASS J22170559-3619460,1202,0.151,1202,3338m364o0013143,334.2732705,-36.32947398,12.635135129662508,11.59846913772852,1.5887764511316842E45
PGC 2689179,PGC,0.128,DR16Q,2041p666o0016035,206.08705063,66.62161682,12.245117056307002,11.383191201079496,1.588632717390451E45
LAMOSTJ225850.59+081426.4,LAMQ5,0.197,LAMQ5,3447p075o0022307,344.71077547,8.24069268,13.272362609980272,12.242887089386452,1.588568140665791E45
PGC 1223058,PGC,0.158,LOZAGN,2147p030o0001301,214.05566797,2.31882486,12.743008151913994,11.624331484880203,1.5885569699243755E45
SDSS J092256.42+042733.3,DR16Q,0.264,DR16Q,1412p045o0011621,140.73498209,4.45930028,13.988984872696829,13.036283906076472,1.5878476617377723E45
SDSS J132234.25+631408.3,DR16Q,0.219,DR16Q,2014p636o0008718,200.64279221,63.23562148,13.52999339719661,12.67464038097032,1.5878044404739442E45
SDSS J134934.42+582805.2,DPeake,0.216,LOZAGN,2073p590o0003494,207.39361024,58.4681406,13.496452664822208,12.644744133175692,1.5876946636678256E45
SDSS J235418.57+205748.2,DR16,0.294,DR16,3583p212o0009769,358.57778184,20.96351849,14.256693214486743,13.220840384922022,1.587499364993157E45
SDSS J134555.80+111341.1,DR16,0.295,LOZAGN,2061p106o0023050,206.48253027,11.22809043,14.26532352011775,13.272274157164096,1.587273440208061E45
LAMOSTJ032817.61+050251.0,LAMDR6,0.119,LAMDR6,0516p045o0019130,52.07336994,5.0475192,12.075740457513572,10.977749339777876,1.586501810092078E45
SDSS J094249.40+593206.4,DR16Q,0.237,DR16,1468p590o0022534,145.70575365,59.53521306,13.724341420549282,12.72174634596893,1.5861206293188222E45
SDSS J092438.25+302837.1,DR16,0.273,DR16,1408p302o0016382,141.15937262,30.47700073,14.07343974789616,13.11688522646491,1.5858091401320208E45
SDSS J010643.13+340227.8,DR16Q,0.181,DR16,0161p333o0028138,16.679718,34.04108632,13.070002999325556,12.053708690666042,1.585798564595959E45
3C 223.1,PGC,0.107,DR16,1451p393o0018846,145.35011996,39.74494889,11.828789090383196,10.806028238325446,1.585323503220381E45
SDSS J115100.21+444028.6,DR16,0.29,LOZAGN,1768p454o0000435,177.75098485,44.67461492,14.224116527387514,13.223057013986436,1.5851706667241848E45
SDSS J100613.75+210437.1,DR16Q,0.258,DR16,1517p212o0010164,151.55732008,21.07697082,13.934087886780182,13.078700728946384,1.5850176876649178E45
LBQS 1341+0115,DR7Q,0.255,DR16Q,2057p015o0004434,205.96997823,1.00261477,13.905425483979451,13.096759438147831,1.584707797120077E45
SDSS J222107.93+214517.0,DR16Q,0.175,DR16,3357p212o0026777,335.28300334,21.75479674,12.989958263956268,12.177064742580582,1.584495778568973E45
LAMOSTJ081118.41+034817.5,LAMQ1,0.236,LAMQ1,1225p030o0030538,122.82670675,3.80484268,13.715358545586964,12.89236988979085,1.5840923855819333E45
Q 1213+1708,0824,0.263,LOZAGN,1839p166o0014008,183.91085665,16.85625637,13.982500554058886,12.97443551220437,1.583605083335087E45
SDSS J151131.33+502219.0,DR16Q,0.22,DR16,2276p499o0023837,227.88056997,50.37193644,13.54398925495243,12.331764784210058,1.583590947592478E45
SDSS J091152.15+103533.7,DR16,0.296,LOZAGN,1384p106o0011920,137.96731136,10.59269381,14.276529358060555,13.367041100388146,1.5832488025475398E45
CSO 900,1446,0.131,DR16,1882p348o0024582,187.98327929,35.50430925,12.303314316598836,11.448707921928458,1.5831510213267286E45
CT 289,0315,0.158,0316,0150m258o0013621,15.16469233,-25.6413534,12.746967395097938,11.890297494454202,1.582774690907941E45
SDSS J143601.59+090818.8,DR16,0.266,LOZAGN,2190p090o0014159,219.00665389,9.13855666,14.01115984470391,12.937067830529948,1.582745451657256E45
2MASX J10005068+5059467,DR7Q,0.215,DR16Q,1502p514o0005128,150.2111579,50.99627496,13.488651907130114,12.599858150179127,1.5825842869776183E45
SDSS J141528.13+010641.0,DR16Q,0.265,DR16Q,2132p015o0006310,213.86724805,1.11141812,14.00233072762732,13.094372976625689,1.58202409827326E45
SDSS J160737.98+475007.0,DR16Q,0.287,DR16,2407p484o0003546,241.90826957,47.83530827,14.20067376417444,13.37663850963146,1.581567285157223E45
SDSS J112321.17+134421.6,DR16,0.245,LOZAGN,1706p136o0012880,170.83822495,13.73938251,13.809370509982417,12.833056274583583,1.5810533363592908E45
6dF J134253.9-262734,6dF,0.173,6dF,2050m258o0001215,205.72461577,-26.45927515,12.964830718476993,11.974872875312156,1.5809613383498684E45
PGC 3095645,PGC,0.084,0553,0546p045o0017932,55.30969784,4.89034208,11.273734318826632,10.2169758573961,1.5798399264230755E45
SDSS J133426.46+105056.1,DR16,0.287,LOZAGN,2030p106o0016032,203.61032595,10.84887375,14.202130709362546,13.384480969483286,1.5794464094874726E45
SDSS J164052.62+425206.3,DR16Q,0.277,DR16,2507p424o0028695,250.21930246,42.86843098,14.114632823532723,13.039366386561394,1.578401410866428E45
PGC 1720609,PGC,0.187,DR16,2196p242o0025942,219.7612029,24.93627332,13.153662971415788,12.317079344337245,1.57825950917339E45
PGC 1185363,PGC,0.128,DR16,2268p015o0006975,226.16833377,1.12649054,12.25226660056725,11.304233232693582,1.5782059804346254E45
SDSS J093313.75+214617.1,DR16,0.299,LOZAGN,1436p212o0019069,143.30735067,21.77140528,14.305346904437208,13.486198691406328,1.5779700251071962E45
SDSS J090914.27+572408.0,DR16Q,0.279,LOZAGN,1384p575o0011223,137.3091362,57.40237041,14.132993284336193,13.297100501187018,1.5776960430492655E45
PGC 2402331,PGC,0.293,DR16,2527p514o0053070,251.77123114,51.90303832,14.255215910480334,13.428440258920457,1.577260925423287E45
LAMOSTJ011110.10+395725.1,LAMDR6,0.266,LAMDR6,0174p393o0027120,17.79205106,39.9569642,14.015009666854136,13.09542462813862,1.5771432635892876E45
2QZ J110312.8+000011,2QZ,0.276,DR16Q,1663p000o0010888,165.803427,0.00348337,14.106544741759723,13.136551710466364,1.5771021781631352E45
2MASX J12343099+5156295,DR7Q,0.296,DR16,1883p514o0021902,188.6291253,51.9413322,14.28144751060042,13.184404882993404,1.5760932432735363E45
SDSS J000349.67+033344.6,DR16Q,0.237,DR16,0015p030o0018483,0.95703489,3.56240375,13.731372347745076,12.85520701540504,1.575882536371921E45
SDSS J000005.49+310527.6,DR16Q,0.286,DR16,0000p318o0001234,0.02290398,31.09102044,14.195900377395786,13.27466491618082,1.575867554835235E45
LCRS B041507.8-423318,PGC,0.167,0873,0647m425o0015324,64.19469765,-42.43285765,12.884327362610856,12.017118907869806,1.575198076726241E45
2MASX J13392781+6629015,DR7Q,0.136,DR16Q,2041p666o0013062,204.8660024,66.48358198,12.397308200711311,11.52319198887795,1.5747188230662512E45
MRC 1405-298,PGC,0.151,6dF,2121m303o0020527,212.12418901,-30.07331411,12.644905419514076,11.832011992135085,1.574543553379269E45
SDSS J001346.52+003402.9,DR16Q,0.274,DR16,0030p000o0018708,3.44386463,0.56737388,14.090312227647422,13.049674965569327,1.5744578362074132E45
PGC 1472615,PGC,0.072,0887,0422p151o0009486,42.03066383,14.99940419,10.924973323433784,10.010922980593886,1.5743410891705183E45
IRAS 21302-0233,0307,0.103,0307,3236m031o0026192,323.20129825,-2.33081758,11.748402613411503,10.946046760380154,1.5736009381808446E45
BZQJ1916-7946,1220,0.204,1220,2929m803o0032215,289.18520687,-79.77257083,13.367354823746634,12.32981377523088,1.5733905692082594E45
SNU J06489+3522,0889,0.119,0889,1023p348o0028957,102.23507915,35.36852106,12.0848132066073,11.17040893966784,1.5732997451004454E45
NGC 985,0959,0.043,2076,0382m091o0016963,38.65759047,-8.78775845,9.762076621420611,8.82268811675008,1.573220222487553E45
PMN J1125-2100,4LAC,0.2,3HSP,1711m213o0016423,171.28592547,-21.01831142,13.319755355160709,12.479990820399603,1.572824462590353E45
RX J00013+0728,1853,0.27,1853,0000p075o0010333,0.32535696,7.47430244,14.055323468048146,13.220524092728578,1.572302948347147E45
SDSS J144239.82+421141.1,DR16,0.268,DR16,2204p424o0010511,220.66597228,42.1948349,14.037415034319974,12.847538814487896,1.5715554042387643E45
SDSS J093744.35+183713.5,DR16,0.284,LOZAGN,1443p181o0018364,144.43485668,18.62044331,14.181449394447572,13.307215034934144,1.571490611700126E45
SDSS J080720.63+144928.3,DR16Q,0.206,DR16Q,1220p151o0008386,121.83596836,14.82457638,13.392454588219575,12.366631519576831,1.571319626539938E45
2QZ J030443.9-310239,2QZ,0.214,2QZ,0458m319o0026365,46.18308011,-31.04401316,13.4850952051276,12.621826242128456,1.571265721571194E45
SDSS J110501.26+562724.5,DR16Q,0.239,DR16,1653p560o0022894,166.25526423,56.45682104,13.755327146257269,12.843881399487216,1.5710552565355492E45
SDSS J085109.74+401922.2,DR16Q,0.274,DR16Q,1325p408o0003719,132.79061801,40.32285714,14.0928517426033,13.22608314864364,1.5707795147072334E45
SDSS J091803.34+285816.0,DR16,0.24,DR16,1388p287o0014665,139.51390879,28.97114249,13.76618061102305,12.741447474130569,1.5701856853649744E45
SDSS J225927.96+103302.9,DR16,0.24,DR16Q,3446p106o0011960,344.86665469,10.55072244,13.766598885594249,12.524041852734417,1.5695808955006046E45
SDSS J092543.65+312710.8,1466,0.26,4LAC,1411p318o0007100,141.43188792,31.45299491,13.96415463604408,13.038831224777708,1.569057423356252E45
SDSS J094539.30+515539.6,DR16,0.195,DR16,1454p514o0020869,146.41375348,51.92764396,13.261602309832467,11.890297494454202,1.568341603367814E45
3C 371.0,2125,0.05,1065,2721p696o0028002,271.71111735,69.82446935,10.103960628170444,9.282456246694746,1.568158725488169E45
SDSS J161400.30-011006.0,DR16Q,0.253,DR16Q,2435m016o0023163,243.50129657,-1.16832164,13.897412634291424,12.787601154677755,1.5681395422375303E45
SDSS J084844.39+075125.5,DR16Q,0.268,DR16Q,1327p075o0018179,132.1849938,7.85711068,14.039968180721068,13.220271125298552,1.5678641788373468E45
2MASS J11291836-2855531,1202,0.192,1202,1731m288o0011802,172.32651934,-28.93146571,13.22502410036931,12.31974305278706,1.5670790167726968E45
SDSS J122214.90+035747.3,DR16,0.289,LOZAGN,1853p045o0002821,185.56208341,3.96317551,14.228162224928097,13.136083476844002,1.5668001393808075E45
SDSS J120230.25+393927.3,DR16Q,0.235,DR16Q,1800p393o0017222,180.62609509,39.65758274,13.716922695549394,12.862050436962877,1.5667141068016762E45
SDSS J085740.85+350321.6,DR16Q,0.275,LOZAGN,1352p348o0016533,134.42022356,35.05604884,14.104877200033132,13.135050175715502,1.5664696620421042E45
SDSS J092456.07+532940.3,DR16Q,0.291,DR16Q,1405p530o0021346,141.23363819,53.49465695,14.24563502243686,13.443532490993688,1.566397085700043E45
SDSS J140803.33+323247.8,DR16,0.256,LOZAGN,2117p318o0027124,212.01390939,32.54661376,13.927801035370951,13.127379978276467,1.566256082272582E45
S 0254+0101,0438,0.177,DR16,0438p015o0007456,44.19570783,1.23039391,13.029844349553157,12.104772567036102,1.5661782622305876E45
SDSS J082354.59+190231.0,DR16,0.252,DR16,1264p196o0002081,125.97748708,19.04196447,13.889107185859933,12.905303218706178,1.5660327463196567E45
